,tf_idf_weights
empowerment,5.930870325627393
encourage,5.930870325627393
amat,5.930870325627393
energyspectrum,5.930870325627393
enersis,5.930870325627393
entered,5.930870325627393
alvarez,5.930870325627393
alvaro,5.930870325627393
alvin,5.930870325627393
enronl,5.930870325627393
alyon,5.930870325627393
ama,5.930870325627393
enrollment,5.930870325627393
amanceb,5.930870325627393
enlistees,5.930870325627393
amanda,5.930870325627393
enhancing,5.930870325627393
enhancement,5.930870325627393
english,5.930870325627393
engineers,5.930870325627393
engine,5.930870325627393
amaniar,5.930870325627393
esther,5.930870325627393
estimate,5.930870325627393
estimated,5.930870325627393
etellec,5.930870325627393
expose,5.930870325627393
explored,5.930870325627393
exploit,5.930870325627393
explanatory,5.930870325627393
explains,5.930870325627393
explaining,5.930870325627393
explain,5.930870325627393
exposure,5.930870325627393
expire,5.930870325627393
experts,5.930870325627393
experienced,5.930870325627393
ale,5.930870325627393
expensive,5.930870325627393
expenses,5.930870325627393
alehner,5.930870325627393
alejandra,5.930870325627393
expiration,5.930870325627393
alderman,5.930870325627393
expressed,5.930870325627393
ext,5.930870325627393
fairly,5.930870325627393
fairhill,5.930870325627393
fahad,5.930870325627393
facto,5.930870325627393
faction,5.930870325627393
alarm,5.930870325627393
alarsen,5.930870325627393
face,5.930870325627393
fabiani,5.930870325627393
fabian,5.930870325627393
exxonmobil,5.930870325627393
alberto,5.930870325627393
extraordinary,5.930870325627393
externality,5.930870325627393
albuquerque,5.930870325627393
extending,5.930870325627393
extended,5.930870325627393
expansion,5.930870325627393
emplyee,5.930870325627393
alfredo,5.930870325627393
exec,5.930870325627393
alliances,5.930870325627393
everett_plante,5.930870325627393
everbach,5.930870325627393
allocation,5.930870325627393
allowing,5.930870325627393
allwein,5.930870325627393
alma,5.930870325627393
everyday,5.930870325627393
almoina,5.930870325627393
eva,5.930870325627393
alp,5.930870325627393
eurasiagroup,5.930870325627393
eurasia,5.930870325627393
euenronxgate,5.930870325627393
ethink,5.930870325627393
eteor,5.930870325627393
evaluating,5.930870325627393
alliance,5.930870325627393
alleged,5.930870325627393
evl,5.930870325627393
exclude,5.930870325627393
ali,5.930870325627393
aligned,5.930870325627393
excessive,5.930870325627393
excess,5.930870325627393
exceptions,5.930870325627393
exceptional,5.930870325627393
exception,5.930870325627393
except,5.930870325627393
alka,5.930870325627393
excelergy,5.930870325627393
exceed,5.930870325627393
allegation,5.930870325627393
ex,5.930870325627393
eworldtradex,5.930870325627393
ewood,5.930870325627393
ewc,5.930870325627393
execution,5.930870325627393
fundraising,5.930870325627393
daye,5.930870325627393
davis,5.930870325627393
carroll,5.930870325627393
carrol,5.930870325627393
carriageservices,5.930870325627393
carrabas,5.930870325627393
carrabais,5.930870325627393
carole,5.930870325627393
bayou,5.930870325627393
carrolm,5.930870325627393
carmella,5.930870325627393
carlton,5.930870325627393
carlsoncapital,5.930870325627393
carlson,5.930870325627393
carlos,5.930870325627393
cargo,5.930870325627393
cargill,5.930870325627393
careers,5.930870325627393
carlyle,5.930870325627393
baytown,5.930870325627393
carry,5.930870325627393
cary,5.930870325627393
cbascur,5.930870325627393
cbarthe,5.930870325627393
cbarnes2,5.930870325627393
causeway,5.930870325627393
catherine,5.930870325627393
categorizing,5.930870325627393
battery,5.930870325627393
bay,5.930870325627393
catalog,5.930870325627393
castanos,5.930870325627393
caso,5.930870325627393
cases,5.930870325627393
baumbach,5.930870325627393
casas,5.930870325627393
casamento,5.930870325627393
cas,5.930870325627393
casual,5.930870325627393
bbates,5.930870325627393
cards,5.930870325627393
bblakel,5.930870325627393
calico,5.930870325627393
calgary,5.930870325627393
calendars,5.930870325627393
caldetail,5.930870325627393
calator,5.930870325627393
cais,5.930870325627393
caffey,5.930870325627393
beaird,5.930870325627393
cadena,5.930870325627393
cab,5.930870325627393
ca,5.930870325627393
c673ev,5.930870325627393
byu,5.930870325627393
bwillia4,5.930870325627393
bwax,5.930870325627393
bvascon,5.930870325627393
cabo,5.930870325627393
beacon,5.930870325627393
beach,5.930870325627393
calling,5.930870325627393
captain,5.930870325627393
capitalization,5.930870325627393
bbraddo,5.930870325627393
cap,5.930870325627393
bbradfo2,5.930870325627393
cannon,5.930870325627393
canceling,5.930870325627393
cancel,5.930870325627393
bcohen,5.930870325627393
campaign,5.930870325627393
camp,5.930870325627393
camera,5.930870325627393
bcreigh,5.930870325627393
camara,5.930870325627393
cam,5.930870325627393
calltech,5.930870325627393
bdornie,5.930870325627393
cbogle,5.930870325627393
buyers,5.930870325627393
cbresla,5.930870325627393
cburke,5.930870325627393
charle,5.930870325627393
banner,5.930870325627393
charges,5.930870325627393
banovio,5.930870325627393
character,5.930870325627393
chapters,5.930870325627393
chappell,5.930870325627393
charlotte,5.930870325627393
channel,5.930870325627393
changed,5.930870325627393
barcus,5.930870325627393
barnard,5.930870325627393
champions,5.930870325627393
chambers,5.930870325627393
challenge,5.930870325627393
barrett,5.930870325627393
barbee,5.930870325627393
barry,5.930870325627393
charri2,5.930870325627393
banking,5.930870325627393
chenriqu,5.930870325627393
cheng2,5.930870325627393
cheney,5.930870325627393
chemistry,5.930870325627393
chemicals,5.930870325627393
chelfri,5.930870325627393
cheese,5.930870325627393
charter,5.930870325627393
cheers,5.930870325627393
bankers,5.930870325627393
cheap,5.930870325627393
chavez,5.930870325627393
chauncey,5.930870325627393
chau,5.930870325627393
chats,5.930870325627393
chat,5.930870325627393
checonne,5.930870325627393
barsky,5.930870325627393
chain,5.930870325627393
chad,5.930870325627393
cduke,5.930870325627393
cdelace,5.930870325627393
cday,5.930870325627393
cda,5.930870325627393
ccunnin,5.930870325627393
ccuneo,5.930870325627393
ccrawfo,5.930870325627393
ce,5.930870325627393
ccontre,5.930870325627393
cclark4,5.930870325627393
cchristensen,5.930870325627393
cchild2,5.930870325627393
cchenowe,5.930870325627393
ccalger,5.930870325627393
cc1813,5.930870325627393
basketball,5.930870325627393
ccoffma,5.930870325627393
cease,5.930870325627393
cedric,5.930870325627393
ceg,5.930870325627393
chacket,5.930870325627393
cgorric,5.930870325627393
cftc,5.930870325627393
barsoum,5.930870325627393
cerisoli,5.930870325627393
ceptionist,5.930870325627393
bart,5.930870325627393
barton,5.930870325627393
centuryinter,5.930870325627393
cents,5.930870325627393
centrica,5.930870325627393
centerfold,5.930870325627393
baseball,5.930870325627393
celeste,5.930870325627393
celedon,5.930870325627393
celebration,5.930870325627393
celebrate,5.930870325627393
cbroido,5.930870325627393
buyer,5.930870325627393
became,5.930870325627393
butts,5.930870325627393
boberg,5.930870325627393
boats,5.930870325627393
boatman,5.930870325627393
boardroom,5.930870325627393
berberian,5.930870325627393
bneff2,5.930870325627393
bmauritz,5.930870325627393
body,5.930870325627393
bmatcha,5.930870325627393
blumberg,5.930870325627393
blueprint,5.930870325627393
bergsieker,5.930870325627393
blowout,5.930870325627393
blown,5.930870325627393
bloomberg,5.930870325627393
blockquote,5.930870325627393
bluna,5.930870325627393
blessings,5.930870325627393
bogle,5.930870325627393
bolivian,5.930870325627393
boudreaux,5.930870325627393
bouchard,5.930870325627393
bennett,5.930870325627393
bota,5.930870325627393
bot,5.930870325627393
boss,5.930870325627393
bosporus,5.930870325627393
bolivia,5.930870325627393
bos,5.930870325627393
bootcamp,5.930870325627393
booked,5.930870325627393
bonnie,5.930870325627393
bonnard,5.930870325627393
bone,5.930870325627393
bonderman,5.930870325627393
bond,5.930870325627393
border,5.930870325627393
blesie,5.930870325627393
blanket,5.930870325627393
blanco,5.930870325627393
bierbach,5.930870325627393
beth,5.930870325627393
bhull,5.930870325627393
bhogan,5.930870325627393
bhendon,5.930870325627393
bhayden,5.930870325627393
bhaufre,5.930870325627393
betas1,5.930870325627393
bhatt,5.930870325627393
bgulyass,5.930870325627393
bglisan,5.930870325627393
bgarret,5.930870325627393
bg,5.930870325627393
bfreema,5.930870325627393
bfeschi,5.930870325627393
bfcat,5.930870325627393
betty,5.930870325627393
bigger,5.930870325627393
biggest,5.930870325627393
berta,5.930870325627393
blake,5.930870325627393
blaisdell,5.930870325627393
beringer,5.930870325627393
berlin,5.930870325627393
bernadette,5.930870325627393
bjordan,5.930870325627393
bitter,5.930870325627393
bernard,5.930870325627393
biography,5.930870325627393
biocyte,5.930870325627393
bio_detail,5.930870325627393
bernd,5.930870325627393
binky,5.930870325627393
binder,5.930870325627393
bill_meehan,5.930870325627393
bert,5.930870325627393
bikes,5.930870325627393
boulevard,5.930870325627393
boundaries,5.930870325627393
bourgeois,5.930870325627393
boxes,5.930870325627393
bscholt,5.930870325627393
bs,5.930870325627393
beforehand,5.930870325627393
brudy,5.930870325627393
began,5.930870325627393
browser,5.930870325627393
brought,5.930870325627393
bterp,5.930870325627393
behave,5.930870325627393
brokerage,5.930870325627393
broker,5.930870325627393
broken,5.930870325627393
brogers2,5.930870325627393
broadview,5.930870325627393
broadly,5.930870325627393
broader,5.930870325627393
bromine,5.930870325627393
bth,5.930870325627393
bu,5.930870325627393
bucks,5.930870325627393
button,5.930870325627393
buttheads,5.930870325627393
buster,5.930870325627393
bussiness,5.930870325627393
businessweek,5.930870325627393
businessmen,5.930870325627393
businessman,5.930870325627393
burroughs,5.930870325627393
burgher,5.930870325627393
bureaucrats,5.930870325627393
bullrich,5.930870325627393
bui,5.930870325627393
buerger,5.930870325627393
buenrostro,5.930870325627393
buddy2,5.930870325627393
buddy1,5.930870325627393
bud,5.930870325627393
broadcast,5.930870325627393
cherron2,5.930870325627393
bein,5.930870325627393
britton,5.930870325627393
breakfasts,5.930870325627393
beneficial,5.930870325627393
brassfield,5.930870325627393
brandt,5.930870325627393
branded,5.930870325627393
braly,5.930870325627393
brainstorming,5.930870325627393
breakingnews,5.930870325627393
brain,5.930870325627393
beneficiary,5.930870325627393
brackett,5.930870325627393
bracepatt,5.930870325627393
bpiniero,5.930870325627393
bpham2,5.930870325627393
bozcan,5.930870325627393
boyce,5.930870325627393
bradley,5.930870325627393
bremer,5.930870325627393
bremmer,5.930870325627393
bellville,5.930870325627393
british,5.930870325627393
britannica,5.930870325627393
britaldo,5.930870325627393
brings,5.930870325627393
belated,5.930870325627393
belden,5.930870325627393
brigham,5.930870325627393
briggs,5.930870325627393
briefly,5.930870325627393
briefing,5.930870325627393
belief,5.930870325627393
bridges,5.930870325627393
beliveaux,5.930870325627393
brett,5.930870325627393
bellevue,5.930870325627393
brennan,5.930870325627393
brenda_f_herod,5.930870325627393
beixman,5.930870325627393
asaler,5.930870325627393
chesf,5.930870325627393
childhood,5.930870325627393
couples,5.930870325627393
astramowicz,5.930870325627393
countries,5.930870325627393
counterparties,5.930870325627393
counterpart,5.930870325627393
countdown,5.930870325627393
counsel,5.930870325627393
coupons,5.930870325627393
council,5.930870325627393
coto,5.930870325627393
costly,5.930870325627393
costing,5.930870325627393
astro,5.930870325627393
cory,5.930870325627393
corruption,5.930870325627393
corresonded,5.930870325627393
coulter,5.930870325627393
correo,5.930870325627393
couriered,5.930870325627393
courtesy,5.930870325627393
crews,5.930870325627393
crescent,5.930870325627393
assisted,5.930870325627393
creative,5.930870325627393
assisting,5.930870325627393
creahan,5.930870325627393
crazy,5.930870325627393
court,5.930870325627393
cray,5.930870325627393
craig_shackleton,5.930870325627393
cpernot,5.930870325627393
cpennix,5.930870325627393
cpcpresident,5.930870325627393
cpaipan,5.930870325627393
association,5.930870325627393
covering,5.930870325627393
crater,5.930870325627393
correctness,5.930870325627393
correctly,5.930870325627393
athomas,5.930870325627393
attempt,5.930870325627393
controversial,5.930870325627393
contributions,5.930870325627393
contribute,5.930870325627393
continuous,5.930870325627393
continuing,5.930870325627393
contingent,5.930870325627393
conversion,5.930870325627393
contender,5.930870325627393
contains,5.930870325627393
containing,5.930870325627393
contactar,5.930870325627393
attribution,5.930870325627393
consumer,5.930870325627393
auctions,5.930870325627393
consultants,5.930870325627393
contemporary,5.930870325627393
conveyed,5.930870325627393
convinced,5.930870325627393
cooking,5.930870325627393
atlactic,5.930870325627393
atlantic,5.930870325627393
atlantis,5.930870325627393
cornelio,5.930870325627393
corey,5.930870325627393
corby,5.930870325627393
corbally,5.930870325627393
copyright,5.930870325627393
atm,5.930870325627393
coping,5.930870325627393
copel,5.930870325627393
copec,5.930870325627393
coordinate,5.930870325627393
cooper,5.930870325627393
cooney,5.930870325627393
cooley,5.930870325627393
cooler,5.930870325627393
cribeiro,5.930870325627393
consultancy,5.930870325627393
crilly,5.930870325627393
crm,5.930870325627393
damned,5.930870325627393
dale,5.930870325627393
dain,5.930870325627393
assad,5.930870325627393
assess,5.930870325627393
cycles,5.930870325627393
cxo,5.930870325627393
dana,5.930870325627393
cwinfre,5.930870325627393
cwconferences,5.930870325627393
cwclark,5.930870325627393
cwc,5.930870325627393
cwalker,5.930870325627393
cvotaw,5.930870325627393
cvicens,5.930870325627393
cvgarza,5.930870325627393
cweber,5.930870325627393
cvaugha,5.930870325627393
danguole,5.930870325627393
aspects,5.930870325627393
davik,5.930870325627393
davidson,5.930870325627393
davidaronoff,5.930870325627393
david_hunker,5.930870325627393
david_grizzle,5.930870325627393
david_berberian,5.930870325627393
asera,5.930870325627393
danielle,5.930870325627393
asi,5.930870325627393
databases,5.930870325627393
aspect,5.930870325627393
dash,5.930870325627393
darzola,5.930870325627393
darrett,5.930870325627393
darlene,5.930870325627393
dared,5.930870325627393
asistiendo,5.930870325627393
cvarnel,5.930870325627393
cuus,5.930870325627393
cutting,5.930870325627393
csz,5.930870325627393
csutter,5.930870325627393
csulliv,5.930870325627393
cstuart,5.930870325627393
csoutha,5.930870325627393
csmith2,5.930870325627393
csimoes,5.930870325627393
ctcua,5.930870325627393
csheh,5.930870325627393
cs,5.930870325627393
cruywagen,5.930870325627393
cruiz,5.930870325627393
crossover,5.930870325627393
crossed,5.930870325627393
assistants,5.930870325627393
crn,5.930870325627393
cseigle,5.930870325627393
ctorn,5.930870325627393
cturria,5.930870325627393
cual,5.930870325627393
assessing,5.930870325627393
assessment,5.930870325627393
custody,5.930870325627393
custod,5.930870325627393
cushcity,5.930870325627393
curtailment,5.930870325627393
curry,5.930870325627393
assigned,5.930870325627393
curran,5.930870325627393
curly,5.930870325627393
cup,5.930870325627393
cunningham,5.930870325627393
cummings,5.930870325627393
culture,5.930870325627393
cullen,5.930870325627393
cuccia,5.930870325627393
cubillos,5.930870325627393
criticism,5.930870325627393
consultancies,5.930870325627393
construction,5.930870325627393
constraint,5.930870325627393
backwell,5.930870325627393
climate,5.930870325627393
clifford,5.930870325627393
baddour,5.930870325627393
clickpaper,5.930870325627393
click2learn,5.930870325627393
badge,5.930870325627393
clint,5.930870325627393
clendenin,5.930870325627393
clementz,5.930870325627393
clementina,5.930870325627393
clement,5.930870325627393
clebleu,5.930870325627393
clearly,5.930870325627393
badly,5.930870325627393
cleaning,5.930870325627393
clemmons,5.930870325627393
cleanairchallenge,5.930870325627393
clipping,5.930870325627393
clogging,5.930870325627393
cochoa,5.930870325627393
coburn,5.930870325627393
cobblestone,5.930870325627393
cobb,5.930870325627393
coats,5.930870325627393
coastalcor,5.930870325627393
coast,5.930870325627393
cloehr,5.930870325627393
coalition,5.930870325627393
cmi,5.930870325627393
cmetz,5.930870325627393
cmallor,5.930870325627393
clyatt,5.930870325627393
baca,5.930870325627393
closed,5.930870325627393
backed,5.930870325627393
cmiller,5.930870325627393
clean,5.930870325627393
clay_harris,5.930870325627393
clau,5.930870325627393
chyde2,5.930870325627393
chuizer,5.930870325627393
chucks,5.930870325627393
chuckles,5.930870325627393
ballentine,5.930870325627393
chuchu,5.930870325627393
chuchs,5.930870325627393
cid1286,5.930870325627393
christopher,5.930870325627393
christensen,5.930870325627393
christa,5.930870325627393
chor,5.930870325627393
chooses,5.930870325627393
bally,5.930870325627393
chismar,5.930870325627393
chilkina,5.930870325627393
christmas,5.930870325627393
cid1287,5.930870325627393
ciller,5.930870325627393
ball,5.930870325627393
clarke,5.930870325627393
clandry,5.930870325627393
clandestine,5.930870325627393
claimed,5.930870325627393
cl,5.930870325627393
ckvorni,5.930870325627393
ckchew,5.930870325627393
cjackso,5.930870325627393
citico,5.930870325627393
citi,5.930870325627393
ciscon,5.930870325627393
circumstances,5.930870325627393
circulating,5.930870325627393
circulated,5.930870325627393
bakert,5.930870325627393
cio,5.930870325627393
cingstad,5.930870325627393
cockrell,5.930870325627393
coe,5.930870325627393
coffee,5.930870325627393
cogent,5.930870325627393
confident,5.930870325627393
confidence,5.930870325627393
conferring,5.930870325627393
conferencia,5.930870325627393
autocorrective,5.930870325627393
conducting,5.930870325627393
conditions,5.930870325627393
authorized,5.930870325627393
automated,5.930870325627393
concept,5.930870325627393
computerworld,5.930870325627393
automatically,5.930870325627393
av,5.930870325627393
comprehensive,5.930870325627393
component,5.930870325627393
compliments,5.930870325627393
concepts,5.930870325627393
authority,5.930870325627393
confidentially,5.930870325627393
authorised,5.930870325627393
constance,5.930870325627393
considertion,5.930870325627393
audiences,5.930870325627393
considerable,5.930870325627393
audrey,5.930870325627393
conservative,5.930870325627393
conservation,5.930870325627393
consent,5.930870325627393
consensus,5.930870325627393
connor,5.930870325627393
connell,5.930870325627393
connecticut,5.930870325627393
conjunction,5.930870325627393
congrats,5.930870325627393
confusion,5.930870325627393
confirmit,5.930870325627393
ausucua,5.930870325627393
complications,5.930870325627393
chicago,5.930870325627393
completeness,5.930870325627393
competitors,5.930870325627393
comfortable,5.930870325627393
comeau,5.930870325627393
ay,5.930870325627393
aything,5.930870325627393
column,5.930870325627393
azaremba,5.930870325627393
color,5.930870325627393
axis,5.930870325627393
colony,5.930870325627393
collectively,5.930870325627393
collected,5.930870325627393
collapsed,5.930870325627393
collaboration,5.930870325627393
azuela,5.930870325627393
colaborative,5.930870325627393
cogentco,5.930870325627393
collonges,5.930870325627393
comme,5.930870325627393
comment,5.930870325627393
awu3,5.930870325627393
competitor,5.930870325627393
competitive,5.930870325627393
competition,5.930870325627393
compelling,5.930870325627393
compelled,5.930870325627393
compatibility,5.930870325627393
ave,5.930870325627393
companion,5.930870325627393
comotion,5.930870325627393
awais2,5.930870325627393
await,5.930870325627393
communicated,5.930870325627393
communicate,5.930870325627393
communcations,5.930870325627393
awards,5.930870325627393
commissioner,5.930870325627393
awhile,5.930870325627393
availant,5.930870325627393
mor,5.930870325627393
funeral,5.930870325627393
furnas,5.930870325627393
5746,5.930870325627393
578,5.930870325627393
leaked,5.930870325627393
5801,5.930870325627393
5825,5.930870325627393
5946,5.930870325627393
leach,5.930870325627393
5745,5.930870325627393
le,5.930870325627393
lcampbel,5.930870325627393
lbenavi,5.930870325627393
laws,5.930870325627393
lawrence,5.930870325627393
5mm,5.930870325627393
laurie,5.930870325627393
launching,5.930870325627393
lconnol,5.930870325627393
60,5.930870325627393
leaves,5.930870325627393
lee,5.930870325627393
leonardo,5.930870325627393
leo_equity_story_c,5.930870325627393
lengthy,5.930870325627393
length,5.930870325627393
lend,5.930870325627393
lena,5.930870325627393
lemmons,5.930870325627393
leboe,5.930870325627393
leland,5.930870325627393
lehrer,5.930870325627393
lehman,5.930870325627393
legier,5.930870325627393
562,5.930870325627393
5646,5.930870325627393
leesa,5.930870325627393
leeofficesupplies,5.930870325627393
leibert,5.930870325627393
6007,5.930870325627393
603,5.930870325627393
lately,5.930870325627393
laine,5.930870325627393
laidlaw,5.930870325627393
6193,5.930870325627393
laguna,5.930870325627393
laflin,5.930870325627393
lady,5.930870325627393
ladish,5.930870325627393
lake,5.930870325627393
lacey,5.930870325627393
kzheng,5.930870325627393
kwomac2,5.930870325627393
kuykendall,5.930870325627393
kurz,5.930870325627393
kuntz,5.930870325627393
ku,5.930870325627393
ktate,5.930870325627393
lacalli,5.930870325627393
lamar,5.930870325627393
lance,5.930870325627393
land,5.930870325627393
6030,5.930870325627393
60606,5.930870325627393
6084,5.930870325627393
61,5.930870325627393
610,5.930870325627393
larkin,5.930870325627393
larimore,5.930870325627393
6117,5.930870325627393
lara,5.930870325627393
laptop,5.930870325627393
lap,5.930870325627393
lantel,5.930870325627393
language,5.930870325627393
6143812794561216,5.930870325627393
landry,5.930870325627393
landmark,5.930870325627393
landivar,5.930870325627393
leonel,5.930870325627393
kstewart,5.930870325627393
lerro,5.930870325627393
5525,5.930870325627393
5173,5.930870325627393
loan,5.930870325627393
lnc,5.930870325627393
lmoore,5.930870325627393
lmiller,5.930870325627393
lmendez,5.930870325627393
lmena,5.930870325627393
5150670,5.930870325627393
lmastran,5.930870325627393
lloyd,5.930870325627393
llevara,5.930870325627393
llaidlaw,5.930870325627393
ljackso,5.930870325627393
5227,5.930870325627393
livestock,5.930870325627393
lives,5.930870325627393
lmalone,5.930870325627393
lively,5.930870325627393
lockhart,5.930870325627393
lodge,5.930870325627393
49c1,5.930870325627393
4pm,5.930870325627393
losing,5.930870325627393
4rx,5.930870325627393
lopez,5.930870325627393
4sap,5.930870325627393
4th,5.930870325627393
locks,5.930870325627393
looked,5.930870325627393
5007,5.930870325627393
503,5.930870325627393
50th,5.930870325627393
lola,5.930870325627393
logo,5.930870325627393
login,5.930870325627393
logging,5.930870325627393
5000,5.930870325627393
524,5.930870325627393
litigants,5.930870325627393
5267983,5.930870325627393
5459,5.930870325627393
lieu,5.930870325627393
lieberman,5.930870325627393
liebau,5.930870325627393
lie,5.930870325627393
libasco,5.930870325627393
lia,5.930870325627393
5408,5.930870325627393
li,5.930870325627393
lhope,5.930870325627393
lho,5.930870325627393
lgillet,5.930870325627393
lfields,5.930870325627393
5479058,5.930870325627393
550,5.930870325627393
551,5.930870325627393
lhowens,5.930870325627393
likewise,5.930870325627393
lilia,5.930870325627393
lilienthal,5.930870325627393
5282041,5.930870325627393
lisa,5.930870325627393
lira,5.930870325627393
liquidity,5.930870325627393
linton,5.930870325627393
links,5.930870325627393
linked,5.930870325627393
ling_li,5.930870325627393
lines,5.930870325627393
beverages,5.930870325627393
lindsay,5.930870325627393
lindley,5.930870325627393
linda,5.930870325627393
lin,5.930870325627393
limiting,5.930870325627393
lim,5.930870325627393
lillian,5.930870325627393
lesh,5.930870325627393
621,5.930870325627393
kshulkl,5.930870325627393
ks,5.930870325627393
kansas,5.930870325627393
kal,5.930870325627393
668,5.930870325627393
jzhang,5.930870325627393
jyazigi,5.930870325627393
jwilli5,5.930870325627393
jwiesep,5.930870325627393
kapoor,5.930870325627393
jwhiteh,5.930870325627393
jwang3,5.930870325627393
jvangeld,5.930870325627393
justin,5.930870325627393
6693,5.930870325627393
junior,5.930870325627393
674,5.930870325627393
jump,5.930870325627393
jward,5.930870325627393
675,5.930870325627393
6659479,5.930870325627393
kashby,5.930870325627393
keenly,5.930870325627393
keen,5.930870325627393
kd,5.930870325627393
660000,5.930870325627393
kcompea,5.930870325627393
kchow,5.930870325627393
kchick,5.930870325627393
karina,5.930870325627393
kcason,5.930870325627393
kbean,5.930870325627393
kayla,5.930870325627393
661,5.930870325627393
katie,5.930870325627393
6635,5.930870325627393
kathleen,5.930870325627393
665,5.930870325627393
kbennou,5.930870325627393
julio,5.930870325627393
67579,5.930870325627393
julia,5.930870325627393
jsamudi,5.930870325627393
jryan3,5.930870325627393
jroumel,5.930870325627393
jrostan,5.930870325627393
jriley,5.930870325627393
jreside,5.930870325627393
jrandol,5.930870325627393
jsaunde,5.930870325627393
68,5.930870325627393
jpielop,5.930870325627393
jpattill,5.930870325627393
jpage,5.930870325627393
jp,5.930870325627393
joyce,5.930870325627393
joy,5.930870325627393
journalists,5.930870325627393
jpyke,5.930870325627393
jscarbo,5.930870325627393
jschube,5.930870325627393
jseigal,5.930870325627393
juggins,5.930870325627393
judyaspen,5.930870325627393
6768057,5.930870325627393
juan,5.930870325627393
jturner,5.930870325627393
jthrashe,5.930870325627393
jthorne,5.930870325627393
jthompso,5.930870325627393
jthompk,5.930870325627393
jsurfac,5.930870325627393
jstark,5.930870325627393
jsparli,5.930870325627393
jsommer,5.930870325627393
jsnyder,5.930870325627393
jslone,5.930870325627393
6788242,5.930870325627393
jshankm,5.930870325627393
6569,5.930870325627393
655,5.930870325627393
keller,5.930870325627393
6527,5.930870325627393
kno,5.930870325627393
knight,5.930870325627393
kneuner,5.930870325627393
knapp,5.930870325627393
kmonk,5.930870325627393
kmcnell,5.930870325627393
kmccoy,5.930870325627393
6364,5.930870325627393
klynn,5.930870325627393
kls,5.930870325627393
klein,5.930870325627393
klawinski,5.930870325627393
klaus,5.930870325627393
kkuyken,5.930870325627393
kkr,5.930870325627393
kkoye,5.930870325627393
klucas,5.930870325627393
6314782,5.930870325627393
knowledgeable,5.930870325627393
known,5.930870325627393
kruscit,5.930870325627393
kruffco,5.930870325627393
kristina_lund,5.930870325627393
kristina,5.930870325627393
6259,5.930870325627393
kristi,5.930870325627393
krings,5.930870325627393
kriegel,5.930870325627393
krice,5.930870325627393
kretz,5.930870325627393
kpresto,5.930870325627393
628,5.930870325627393
kovalcik,5.930870325627393
koran,5.930870325627393
kong,5.930870325627393
koller,5.930870325627393
6299455,5.930870325627393
kknop,5.930870325627393
lotus,5.930870325627393
kkasravi,5.930870325627393
kjsosville,5.930870325627393
kgreiner,5.930870325627393
kgordon2,5.930870325627393
kfrancis,5.930870325627393
kevinscott,5.930870325627393
kevin_rollins,5.930870325627393
kevin_howard,5.930870325627393
kevin_hannon,5.930870325627393
khalil,5.930870325627393
kevin_b_murphy,5.930870325627393
ketter,5.930870325627393
kester,5.930870325627393
kerkman,5.930870325627393
keohane,5.930870325627393
652,5.930870325627393
6522,5.930870325627393
kemal,5.930870325627393
6511721,5.930870325627393
khall2,5.930870325627393
khan,5.930870325627393
khand,5.930870325627393
kistler,5.930870325627393
kishindo,5.930870325627393
kirawira,5.930870325627393
kinneman,5.930870325627393
kindness,5.930870325627393
kinder,5.930870325627393
6486071,5.930870325627393
kimball,5.930870325627393
kimb,5.930870325627393
6498,5.930870325627393
kilmer,5.930870325627393
kilimanjaro,5.930870325627393
kidding,5.930870325627393
65,5.930870325627393
kid,5.930870325627393
kherrma,5.930870325627393
khanno,5.930870325627393
kk,5.930870325627393
josh,5.930870325627393
4997,5.930870325627393
498,5.930870325627393
mflaniga,5.930870325627393
meyers,5.930870325627393
mexican,5.930870325627393
meubank,5.930870325627393
metoyer,5.930870325627393
metin,5.930870325627393
methodist,5.930870325627393
mfrancis,5.930870325627393
metals,5.930870325627393
messaging,5.930870325627393
3d2231,5.930870325627393
merit,5.930870325627393
meridien,5.930870325627393
merging,5.930870325627393
merger,5.930870325627393
mercy,5.930870325627393
3d20727,5.930870325627393
menu,5.930870325627393
mgandy,5.930870325627393
mgillis,5.930870325627393
middle,5.930870325627393
micro,5.930870325627393
michelle,5.930870325627393
michel,5.930870325627393
3am,5.930870325627393
mhincks,5.930870325627393
mhender,5.930870325627393
mgarber2,5.930870325627393
mheller,5.930870325627393
mhatten,5.930870325627393
mharris4,5.930870325627393
mhamlin,5.930870325627393
mgt,5.930870325627393
mgonzal3,5.930870325627393
mglassc,5.930870325627393
mgimble,5.930870325627393
3com,5.930870325627393
3pm,5.930870325627393
mentalities,5.930870325627393
menr,5.930870325627393
mechanism,5.930870325627393
mechanics,5.930870325627393
416,5.930870325627393
meant,5.930870325627393
4160260,5.930870325627393
meaningful,5.930870325627393
417,5.930870325627393
mechanisms,5.930870325627393
meade,5.930870325627393
mdypiang,5.930870325627393
mduffy,5.930870325627393
mduffey,5.930870325627393
mdrisc3,5.930870325627393
mdlr15,5.930870325627393
mday,5.930870325627393
md,5.930870325627393
4188490,5.930870325627393
415,5.930870325627393
medios,5.930870325627393
mediu,5.930870325627393
mendoza,5.930870325627393
mendez,5.930870325627393
men,5.930870325627393
memories,5.930870325627393
402,5.930870325627393
melodick,5.930870325627393
melanie_king,5.930870325627393
meichma,5.930870325627393
megamania,5.930870325627393
403,5.930870325627393
4051526,5.930870325627393
meetin,5.930870325627393
40th,5.930870325627393
